7|1925|"THE GREAT GATSBY"|"F. Scott"|"Fitzgerald"|"BKML"|"BBC"|"MLR"|"MLB"|"NPR"|"GR"|"HB"
1|1965|"THE MOON IS A HARSH MISTRESS"|"Robert"|"Heinlein"|"MLR"||||||
1|1915|"THE METAMORPHOSIS"|"Franz"|"Kafka"|"GR"||||||
1|1883|"THE MERRY ADVENTURES OF ROBIN HOOD"|"Howard"|"Pyle"|"HB"||||||
1|1918|"THE MAGNIFICENT AMBERSONS"|"Booth"|"Tarkington"|"MLB"||||||
1|1924|"THE MAGIC MOUNTAIN"|"Thomas"|"Mann"|"GR"||||||
1|1943|"THE MAGIC FARAWAY TREE"|"Enid"|"Blyton"|"BBC"||||||
1|1991|"THE LITTLE COUNTRY"|"Charles de"|"Lint"|"MLR"||||||
1|1759|"THE LIFE AND OPINIONS OF TRISTRAM SHANDY, GENTLEMAN"|"Laurence"|"Sterne"|"GR"||||||
1|1969|"THE LEFT HAND OF DARKNESS"|"Ursula K. Le"|"Guin"|"HB"||||||
1|2003|"THE KITE RUNNER"|"Khaled"|"Hosseini"|"NPR"||||||
1|1989|"THE JOY LUCK CLUB"|"Amy"|"Tan"|"NPR"||||||
1|1995|"THE HORSE WHISPERER"|"null"|"Evans"|"BKML"||||||
1|1749|"THE HISTORY OF TOM JONES, A FOUNDLING"|"Henry"|"Fielding"|"GR"||||||
1|-440|"THE HISTORIES"|"Herodotus"|"Herodotus"|"HB"||||||
1|1948|"THE HEART OF THE MATTER"|"Graham"|"Greene"|"MLB"||||||
1|1959|"THE HAUNTING OF HILL HOUSE"|"Shirley"|"Jackson"|"MLR"||||||
1|2008|"THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY"|"Mary Ann Shaffer and Annie"|"Barrows"|"NPR"||||||
1|1915|"THE GOOD SOLDIER"|"Ford Madox"|"Ford"|"MLB"||||||
1|1904|"THE GOLDEN BOWL"|"Henry"|"James"|"MLB"||||||
1|1997|"THE GOD OF SMALL THINGS"|"Arundhati"|"Roy"|"BBC"||||||
1|1993|"THE GIVER"|"Lois"|"Lowry"|"BKML"||||||
1|2005|"THE GIRL WITH THE DRAGON TATTOO"|"Stieg"|"Larsson"|"NPR"||||||
1|1955|"THE GINGER MAN"|"J.P."|"Donleavy"|"MLB"||||||
1|1969|"THE FRENCH LIEUTENANT'S WOMAN"|"John"|"Fowles"|"MLR"||||||
1|1906|"THE FORSYTE SAGA"|"John"|"Galsworthy"|"GR"||||||
1|1957|"THE DOOR INTO SUMMER"|"Robert"|"Heinlein"|"MLR"||||||
1|1974|"THE DIVINERS"|"Margaret"|"Laurence"|"GR"||||||
1|1555|"THE DIVINE COMEDY"|"Dante"|"Alighieri"|"HB"||||||
1|1977|"THE DESTINIES OF DARCY DANCER, GENTLEMAN"|"J.P."|"Donleavy"|"GR"||||||
1|1945|"THE DEATH OF VIRGIL"|"Hermann"|"Broch"|"GR"||||||
1|1938|"THE DEATH OF THE HEART"|"Elizabeth"|"Bowen"|"MLB"||||||
1|1939|"THE DAY OF THE LOCUST"|"Nathanael"|"West"|"MLB"||||||
1|1994|"THE CUNNING MAN"|"Robertson"|"Davies"|"MLR"||||||
1|1971|"THE COMPLETE STORIES"|"Flannery"|"O'Connor"|"HB"||||||
1|1983|"THE COLOUR OF MAGIC"|"Terry"|"Pratchett"|"BBC"||||||
1|1982|"THE COLOR PURPLE"|"null"|"Walker"|"BKML"||||||
1|1880|"THE BROTHERS KARAMAZOV"|"Fyodor"|"Dostoyevsky"|"GR"||||||
1|2007|"THE BRIEF WONDROUS LIFE OF OSCAR WAO"|"Junot"|"Díaz"|"HB"||||||
1|1927|"THE BRIDGE OF SAN LUIS REY"|"Thornton"|"Wilder"|"MLB"||||||
1|1994|"THE BOOK OF THE NEW SUN"|"Gene"|"Wolfe"|"HB"||||||
1|1984|"THE BONE PEOPLE"|"Keri"|"Hulme"|"HB"||||||
1|1982|"THE BLUE SWORD"|"Robin"|"McKinley"|"HB"||||||
1|1939|"THE BIG SLEEP"|"Raymond"|"Chandler"|"NPR"||||||
1|1982|"THE BFG"|"Roald"|"Dahl"|"BBC"||||||
1|1963|"THE BELL JAR"|"Sylvia"|"Plath"|"HB"||||||
1|1899|"THE AWAKENING"|"Kate"|"Chopin"|"GR"||||||
1|1903|"THE AMBASSADORS"|"Henry"|"James"|"MLB"||||||
1|1988|"THE ALCHEMIST"|"Paulo"|"Coelho"|"BBC"||||||
1|1934|"TENDER IS THE NIGHT"|"F. Scott"|"Fitzgerald"|"MLB"||||||
1|1930|"SWALLOWS AND AMAZONS"|"Arthur"|"Ransome"|"BBC"||||||
1|1979|"SUTTREE"|"Cormac"|"McCarthy"|"MLR"||||||
1|1999|"SUMMER SISTERS"|"Judy"|"Blume"|"NPR"||||||
1|1961|"STRANGER IN A STRANGE LAND"|"Robert"|"Heinlein"|"MLR"||||||
1|1959|"STARSHIP TROOPERS"|"Robert"|"Heinlein"|"MLR"||||||
1|1977|"SONG OF SOLOMON"|"Toni"|"Morrison"|"HB"||||||
1|1962|"SOMETHING WICKED THIS WAY COMES"|"Ray"|"Bradbury"|"MLR"||||||
1|1998|"SOMEPLACE TO BE FLYING"|"Charles de"|"Lint"|"MLR"||||||
1|1968|"SLOUCHING TOWARDS BETHLEHEM: ESSAYS"|"Joan"|"Didion"|"HB"||||||
1|1900|"SISTER CARRIE"|"Theodore"|"Dreiser"|"MLB"||||||
1|2000|"SICK PUPPY"|"Carl"|"Hiaasen"|"NPR"||||||
1|1992|"SHE'S COME UNDONE"|"Wally"|"Lamb"|"NPR"||||||
1|1949|"SHANE"|"Jack"|"Schaefer"|"MLR"||||||
1|2008|"SEA OF POPPIES"|"Amitav"|"Ghosh"|"HB"||||||
1|1938|"SCOOP"|"Evelyn"|"Waugh"|"MLB"||||||
1|1982|"SCHINDLER'S LIST"|"null"|"Keneally"|"BKML"||||||
1|1976|"ROLL OF THUNDER, HEAR MY CRY"|"null"|"Taylor"|"BKML"||||||
1|1963|"RAISE HIGH THE ROOF BEAM, CARPENTERS AND SEYMOUR: AN INTRODUCTION"|"J. D."|"Salinger"|"HB"||||||
1|1975|"RAGTIME"|"E.L."|"Doctorow"|"MLB"||||||
1|1994|"RABBIT ANGSTROM: THE FOUR NOVELS"|"John"|"Updike"|"GR"||||||
1|2000|"PRODIGAL SUMMER"|"Barbara"|"Kingsolver"|"NPR"||||||
1|1987|"PRESUMED INNOCENT"|"Scott"|"Turow"|"NPR"||||||
1|1990|"POSSESSION"|"null"|"Byatt"|"BKML"||||||
1|1969|"PORTNOY'S COMPLAINT"|"Philip"|"Roth"|"MLB"||||||
1|1554|"POPOL VUH: THE MAYAN BOOK OF THE DAWN OF LIFE"|"Dennis"|"Tedlock"|"HB"||||||
1|1928|"POINT COUNTER POINT"|"Aldous"|"Huxley"|"MLB"||||||
1|1993|"PIGS IN HEAVEN"|"null"|"Kingsolver"|"BKML"||||||
1|1997|"PERFUME"|"Patrick"|"Suskind"|"BBC"||||||
1|1924|"PARADE'S END"|"Ford Madox"|"Ford"|"MLB"||||||
1|1928|"ORLANDO: A BIOGRAPHY"|"Virginia"|"Woolf"|"HB"||||||
1|1957|"ON THE BEACH"|"Nevil"|"Shute"|"MLR"||||||
1|1951|"ONE LONELY NIGHT"|"Mickey"|"Spillane"|"MLR"||||||
1|1994|"ONE FOR THE MONEY"|"Janet"|"Evanovich"|"NPR"||||||
1|1962|"ONE FLEW OVER THE CUCKOO'S NEST"|"Ken"|"Kesey"|"MLR"||||||
1|2008|"NOUGHTS AND CROSSES"|"Malorie"|"Blackman"|"BBC"||||||
1|1904|"NOSTROMO"|"Joseph"|"Conrad"|"MLB"||||||
1|1953|"NINE STORIES"|"J.D."|"Salinger"|"HB"||||||
1|2002|"NIGHT WATCH"|"Terry"|"Pratchett"|"BBC"||||||
1|1940|"NATIVE SON"|"Richard"|"Wright"|"MLB"||||||
1|1959|"NAKED LUNCH"|"William S."|"Burroughs"|"MLR"||||||
1|1985|"MYTHAGO WOOD"|"Robert"|"Holdstock"|"MLR"||||||
1|1934|"MURDER ON THE ORIENT EXPRESS"|"Agatha"|"Christie"|"NPR"||||||
1|1985|"MULENGRO"|"Charles de"|"Lint"|"MLR"||||||
1|1925|"MRS. DALLOWAY"|"Virginia"|"Woolf"|"HB"||||||
1|2003|"MOUNTAINS BEYOND MOUNTAINS: THE QUEST OF DR. PAUL FARMER, A MAN WHO WOULD CURE THE WORLD"|"Tracy"|"Kidder"|"HB"||||||
1|1987|"MORT"|"Terry"|"Pratchett"|"BBC"||||||
1|1984|"MOONHEART"|"Charles de"|"Lint"|"MLR"||||||
1|1951|"MOLLOY"|"Samuel"|"Beckett"|"GR"||||||
1|1982|"MISTS OF AVALON"|"null"|"Bradley"|"BKML"||||||
1|1985|"MISSION EARTH"|"L. Ron"|"Hubbard"|"MLR"||||||
1|1987|"MISERY"|"null"|"King"|"BKML"||||||
1|2002|"MIDDLESEX"|"Jeffrey"|"Eugenides"|"NPR"||||||
1|1994|"MEMORY AND DREAM"|"Charles de"|"Lint"|"MLR"||||||
1|1997|"MEMOIRS OF A GEISHA"|"Arthur"|"Golden"|"BBC"||||||
1|2012|"MEDITATION ON SPACE-TIME"|"Leonard"|"Seet"|"GR"||||||
1|1988|"MATILDA"|"Roald"|"Dahl"|"BBC"||||||
1|1997|"MASON AND DIXON"|"Thomas"|"Pynchon"|"GR"||||||
1|1920|"MAIN STREET"|"Sinclair"|"Lewis"|"MLB"||||||
1|1982|"MAGICIAN"|"Raymond E"|"Feist"|"BBC"||||||
1|1945|"LOVING"|"Henry"|"Green"|"MLB"||||||
1|1837|"LOST ILLUSIONS"|"Honoré de"|"Balzac"|"GR"||||||
1|1933|"LOST HORIZON"|"null"|"Hilton"|"BKML"||||||
1|1900|"LORD JIM"|"Joseph"|"Conrad"|"MLB"||||||
1|1981|"LITTLE, BIG"|"John"|"Crowley"|"HB"||||||
1|1989|"LIKE WATER FOR CHOCOLATE"|"Laura"|"Esquivel"|"NPR"||||||
1|2001|"LIFE OF PI"|"Yann"|"Martel"|"NPR"||||||
1|1980|"LIFE AND FATE"|"Vasily"|"Grossman"|"GR"||||||
1|1855|"LEAVES OF GRASS"|"Walt"|"Whitman"|"HB"||||||
1|2002|"LAMB"|"Christopher"|"Moore"|"NPR"||||||
1|1928|"LADY CHATTERLY'S LOVER"|"null"|"Lawrence"|"BKML"||||||
1|1920|"KRISTIN LAVRANSDATTER"|"null"|"Undset"|"BKML"||||||
1|1901|"KIM"|"Rudyard"|"Kipling"|"MLB"||||||
1|1954|"KATHERINE"|"Anya"|"Seton"|"BBC"||||||
1|1979|"KANE AND ABEL"|"Jeffrey"|"Archer"|"BBC"||||||
1|1895|"JUDE THE OBSCURE"|"null"|"Hardy"|"BKML"||||||
1|1975|"JR"|"William"|"Gaddis"|"GR"||||||
1|1992|"JAZZ"|"Toni"|"Morrison"|"GR"||||||
1|2001|"JAYBER CROW: A NOVEL"|"Wendell"|"Berry"|"HB"||||||
1|1974|"JAWS"|"Peter"|"Benchley"|"NPR"||||||
1|1986|"IT"|"Stephen"|"King"|"MLR"||||||
1|1983|"IRONWEED"|"William"|"Kennedy"|"MLB"||||||
1|1950|"I, ROBOT"|"null"|"Asimov"|"BKML"||||||
1|1976|"INTERVIEW WITH THE VAMPIRE"|"Anne"|"Rice"|"NPR"||||||
1|1913|"IN SEARCH OF LOST TIME"|"Marcel"|"Proust"|"GR"||||||
1|1925|"IN OUR TIME"|"Ernest"|"Hemingway"|"HB"||||||
1|1977|"ILLUSIONS"|"Richard"|"Bach"|"MLR"||||||
1|1998|"I KNOW THIS MUCH IS TRUE"|"Wally"|"Lamb"|"NPR"||||||
1|1979|"IF ON A WINTER'S NIGHT A TRAVELER"|"Italo"|"Calvino"|"HB"||||||
1|1948|"I CAPTURE THE CASTLE"|"Dodie"|"Smith"|"BBC"||||||
1|1975|"HUMBOLDT'S GIFT"|"Saul"|"Bellow"|"GR"||||||
1|1998|"HOW STELLA GOT HER GROOVE BACK"|"Terry"|"McMillan"|"NPR"||||||
1|1939|"HOW GREEN WAS MY VALLEY"|"null"|"Llewellyn"|"BKML"||||||
1|1980|"HOUSEKEEPING: A NOVEL"|"Marilynne"|"Robinson"|"HB"||||||
1|1998|"HOLES"|"Louis"|"Sachar"|"BBC"||||||
1|1995|"HIGH FIDELITY"|"Nick"|"Hornby"|"HB"||||||
1|1959|"HENDERSON THE RAIN KING"|"Saul"|"Bellow"|"MLB"||||||
1|1990|"HAROUN AND THE SEA OF STORIES"|"Salman"|"Rushdie"|"HB"||||||
1|1985|"HARD-BOILED WONDERLAND AND THE END OF THE WORLD"|"Haruki"|"Murakami"|"HB"||||||
1|1603|"HAMLET"|"William"|"Shakespeare"|"HB"||||||
1|2006|"HALF OF A YELLOW SUN"|"Chimamanda Ngozi"|"Adichie"|"HB"||||||
1|1993|"GUILTY PLEASURES"|"Laurell K."|"Hamilton"|"MLR"||||||
1|1989|"GUARDS! GUARDS!"|"Terry"|"Pratchett"|"BBC"||||||
1|1916|"GREENMANTLE"|"Charles de"|"Lint"|"MLR"||||||
1|1973|"GRAVITY'S RAINBOW"|"Thomas"|"Pynchon"|"MLR"||||||
1|1953|"GO TELL IT ON THE MOUNTAIN"|"James"|"Baldwin"|"MLB"||||||
1|1946|"GORMENGHAST"|"Mervyn"|"Peake"|"BBC"||||||
1|1981|"GOODNIGHT MISTER TOM"|"Michelle"|"Magorian"|"BBC"||||||
1|2001|"GOOD IN BED"|"Jennifer"|"Weiner"|"NPR"||||||
1|1997|"GIRLS IN LOVE"|"Jacqueline"|"Wilson"|"BBC"||||||
1|1927|"GIANTS IN THE EARTH"|"Ole"|"Rolvaag"|"BKML"||||||
1|1935|"GAUDY NIGHT"|"null"|"Sayers"|"BKML"||||||
1|1951|"FROM HERE TO ETERNITY"|"James"|"Jones"|"MLB"||||||
1|1961|"FRANNY AND ZOOEY"|"J.D."|"Salinger"|"NPR"||||||
1|1818|"FRANKENSTEIN"|"null"|"Shelley"|"BKML"||||||
1|1981|"FOLLOW THE RIVER"|"null"|"Thom"|"BKML"||||||
1|1970|"FIFTH BUSINESS"|"Robertson"|"Davies"|"MLR"||||||
1|1940|"FEAR"|"L. Ron"|"Hubbard"|"MLR"||||||
1|1874|"FAR FROM THE MADDING CROWD"|"Thomas"|"Hardy"|"BBC"||||||
1|1978|"EYE OF THE NEEDLE"|"Ken"|"Follett"|"NPR"||||||
1|1976|"EVEN COWGIRLS GET THE BLUES"|"Tom"|"Robbins"|"NPR"||||||
1|1974|"ENORMOUS CHANGES AT THE LAST MINUTE"|"Grace"|"Paley"|"HB"||||||
1|2001|"EMPIRE FALLS"|"Richard"|"Russo"|"NPR"||||||
1|1914|"DUBLINERS"|"James"|"Joyce"|"HB"||||||
1|1996|"DROWN"|"Junot"|"Diaz"|"HB"||||||
1|1897|"DRACULA"|"Bram"|"Stoker"|"NPR"||||||
1|1956|"DOUBLE STAR"|"Robert"|"Heinlein"|"MLR"||||||
1|1995|"DOUBLE ACT"|"Jacqueline"|"Wilson"|"BBC"||||||
1|1605|"DON QUIXOTE"|"Miguel"|"de Cervantes Saavedra"|"GR"||||||
1|1982|"DINNER AT THE HOMESICK RESTAURANT"|"null"|"Tyler"|"BKML"||||||
1|1947|"DIARY OF A YOUNG GIRL"|"Anne"|"Frank"|"HB"||||||
1|1970|"DELIVERANCE"|"James"|"Dickey"|"MLB"||||||
1|1990|"DEALING WITH DRAGONS: THE ENCHANTED FOREST CHRONICLES"|"Patricia C."|"Wrede"|"HB"||||||
1|2001|"DEAD UNTIL DARK"|"Charlaine"|"Harris"|"NPR"||||||
1|1940|"DARKNESS AT NOON"|"Arthur"|"Koestler"|"MLB"||||||
1|1981|"DARCONVILLE’S CAT"|"Alexander"|"Theroux"|"GR"||||||
1|1932|"COLD COMFORT FARM"|"Stella"|"Gibbons"|"BBC"||||||
1|2004|"CLOUD ATLAS"|"David"|"Mitchell"|"HB"||||||
1|1957|"CITIZEN OF THE GALAXY"|"Robert"|"Heinlein"|"MLR"||||||
1|1967|"CHRISTY"|"null"|"Marshall"|"BKML"||||||
1|1978|"CHESAPEAKE"|"null"|"Michener"|"BKML"||||||
1|1952|"CHARLOTTE'S WEB"|"null"|"White"|"BKML"||||||
1|1964|"CHARLIE AND THE CHOCOLATE FACTORY"|"Roald"|"Dahl"|"BBC"||||||
1|1988|"CAT'S EYE"|"Margaret"|"Atwood"|"GR"||||||
1|1994|"CAPTAIN CORELLI'S MANDOLIN"|"Louis de"|"Bernieres"|"BBC"||||||
1|1759|"CANDIDE"|"Voltaire"|"Voltaire"|"GR"||||||
1|1968|"CANCER WARD"|"Aleksandr"|"Solzhenitsyn"|"GR"||||||
1|1937|"BUSMAN'S HONEYMOON"|"null"|"Sayers"|"BKML"||||||
1|1977|"BRIDGE TO TEREBITHIA"|"null"|"Paterson"|"BKML"||||||
1|2007|"BRIDGE OF SIGHS"|"Richard"|"Russo"|"GR"||||||
1|1991|"BOY'S LIFE"|"null"|"McCammon"|"BKML"||||||
1|1987|"BONFIRE OF THE VANITIES"|"Tom"|"Wolfe"|"NPR"||||||
1|1995|"BLINDNESS"|"José"|"Saramago"|"GR"||||||
1|1877|"BLACK BEAUTY"|"Anna"|"Sewell"|"BBC"||||||
1|1993|"BIRDSONG"|"Sebastian"|"Faulks"|"BBC"||||||
1|1880|"BEN HUR"|"null"|"Wallace"|"BKML"||||||
1|2001|"BEL CANTO"|"Ann"|"Patchett"|"NPR"||||||
1|1966|"BEEN DOWN SO LONG IT LOOKS LIKE UP TO ME"|"Richard"|"Farina"|"HB"||||||
1|1995|"BEACH MUSIC"|"Pat"|"Conroy"|"NPR"||||||
1|2000|"BAUDOLINO"|"Umberto"|"Eco"|"HB"||||||
1|1982|"BATTLEFIELD EARTH"|"L. Ron"|"Hubbard"|"MLR"||||||
1|1962|"A WRINKLE IN TIME"|"Madeleine"|"L'Engle"|"HB"||||||
1|1968|"A WIZARD OF EARTHSEA"|"Ursula K. Le"|"Guin"|"HB"||||||
1|1982|"A WILD SHEEP CHASE"|"Haruki"|"Murakami"|"HB"||||||
1|1936|"AT THE MOUNTAINS OF MADNESS"|"H.P."|"Lovecraft"|"MLR"||||||
1|1939|"AT SWIM-TWO-BIRDS"|"Flann"|"O'Brien"|"MLR"||||||
1|1993|"A SUITABLE BOY"|"Vikram"|"Seth"|"BBC"||||||
1|2001|"ARTEMIS FOWL"|"Eoin"|"Colfer"|"BBC"||||||
1|1925|"ARROWSMITH"|"Sinclair"|"Lewis"|"MLR"||||||
1|1908|"A ROOM WITH A VIEW"|"E.M."|"Forster"|"MLB"||||||
1|1934|"APPOINTMENT IN SAMARRA"|"John"|"O'Hara"|"MLB"||||||
1|1980|"A PEOPLE'S HISTORY OF THE UNITED STATES"|"Howard"|"Zinn"|"HB"||||||
1|1998|"A PATCHWORK PLANET"|"null"|"Tyler"|"BKML"||||||
1|1938|"ANTHEM"|"Ayn"|"Rand"|"MLR"||||||
1|1990|"ANIMAL DREAMS"|"Barbara"|"Kingsolver"|"NPR"||||||
1|1939|"AND THEN THERE WERE NONE"|"null"|"Christie"|"BKML"||||||
1|1964|"A MOVEABLE FEAST"|"Ernest"|"Hemingway"|"HB"||||||
1|1992|"ALL THE PRETTY HORSES"|"Cormac"|"McCarthy"|"NPR"||||||
1|1929|"ALL QUIET ON THE WESTERN FRONT"|"Erich Maria"|"Remarque"|"GR"||||||
1|1905|"A LITTLE PRINCESS"|"Frances Hodgson"|"Burnett"|"HB"||||||
1|1929|"A HIGH WIND IN JAMAICA"|"Richard"|"Hughes"|"MLB"||||||
1|1934|"A HANDFUL OF DUST"|"Evelyn"|"Waugh"|"MLB"||||||
1|1951|"A DANCE TO THE MUSIC OF TIME (SERIES)"|"Anthony"|"Powell"|"MLB"||||||
1|1859|"ADAM BEDE"|"George"|"Eliot"|"GR"||||||
1|1936|"ABSALOM, ABSALOM!"|"William"|"Faulkner"|"MLR"||||||
1|1979|"A BEND IN THE RIVER"|"V.S."|"Naipaul"|"MLB"||||||
